Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Coverage_Ratio,Claim_Premium_Ratio,Coverage_Premium_Ratio,Remaining_Coverage,Young_Customer,Senior_Customer,Low_Credit_Score,High_Claim,Fraud_Probability,Fraud_Prediction,Recommended_Action,Potential_Financial_Loss
CLM010409,CUST019538,POL0270514,61,Male,West,Health,674.58,81239.34,33279.46,Medical,584,49.22764,Yes,Under Review,28133.84,0.40964709954561423,49.33360016602923,120.42951169616649,47959.88,0,1,1,0,0.49227637,Genuine,REVIEW,16382.6917818439
CLM026414,CUST019393,POL0061572,40,Male,West,Auto,248.49,97891.31,4818.05,Medical,384,68.59053,Yes,Under Review,3571.07,0.049218362692255324,19.38931144110427,393.94466578131915,93073.26,0,0,1,0,0.6859053,Fraudulent,REVIEW,3304.7259233623745
CLM038594,CUST009062,POL0453045,24,Female,West,Auto,1919.16,50922.69,40789.91,Medical,542,46.35802,No,Approved,26462.29,0.8010164034932169,21.25404343566977,26.533842931282436,10132.779999999999,1,0,1,0,0.4635802,Genuine,REVIEW,18909.39427419603
CLM026892,CUST014009,POL0538964,65,Female,North,Life,4442.08,10087.01,40509.39,Accident,615,41.218433,No,Approved,24428.1,4.015995820366987,9.119464305010265,2.270785307783741,-30422.379999999997,0,1,0,0,0.41218433,Genuine,REVIEW,16697.33568839103
CLM047776,CUST011210,POL0402348,36,Female,West,Auto,3258.0,78748.3,45815.85,Accident,795,49.333076,No,Approved,37272.64,0.5818011309450489,14.06256906077348,24.170748925721302,32932.450000000004,0,0,0,0,0.49333075,Genuine,REVIEW,22602.36749985963
CLM046513,CUST012319,POL0198464,29,Female,South,Life,2263.55,77603.59,44617.12,Accident,325,57.02489,Yes,Under Review,23447.55,0.5749362883856276,19.71112632811292,34.284018466568,32986.469999999994,1,0,1,0,0.5702489,Fraudulent,REVIEW,25442.863683443073
CLM048374,CUST014348,POL0446043,48,Male,North,Home,2102.03,72158.27,34268.43,Accident,383,56.912952,No,Approved,22507.5,0.47490647988096163,16.302540877152087,34.32789731830659,37889.840000000004,0,0,1,0,0.5691295,Fraudulent,REVIEW,19503.17534374416
CLM025331,CUST019881,POL0602797,68,Male,West,Health,4048.39,76940.09,40212.72,Accident,823,40.47812,No,Approved,24703.11,0.522649765551353,9.933015346841584,19.005108203508062,36727.369999999995,0,1,0,0,0.4047812,Genuine,REVIEW,16277.352756922246
CLM042207,CUST012157,POL0789281,65,Female,East,Auto,4639.07,34207.19,34815.96,Accident,514,40.998734,No,Approved,32466.74,1.0177965509590234,7.504943878837785,7.373717145893466,-608.7699999999968,0,1,1,0,0.40998733,Genuine,REVIEW,14274.102496991158
CLM020035,CUST006862,POL0615040,64,Male,North,Home,1476.12,69913.95,18158.25,Property,758,51.148087,No,Approved,13910.02,0.25972284501161785,12.301337289651249,47.363324119990246,51755.7,0,1,0,0,0.51148087,Fraudulent,REVIEW,9287.597468867898
CLM022702,CUST010464,POL0435496,69,Male,North,Auto,2745.76,10017.94,24191.25,Theft,351,42.112186,No,Approved,15217.4,2.414792861606278,8.81040222015034,3.648512615814929,-14173.31,0,1,1,0,0.42112187,Genuine,REVIEW,10187.46432904154
CLM028713,CUST013792,POL0462639,55,Female,North,Auto,4729.93,38519.12,16667.75,Medical,754,56.07609,Yes,Under Review,11869.73,0.4327136757018332,3.5238893598848184,8.143697686857944,21851.370000000003,0,0,0,0,0.5607609,Fraudulent,REVIEW,9346.622745648026
CLM043023,CUST003487,POL0781318,79,Male,North,Life,982.47,64039.79,11662.81,Accident,841,49.41719,No,Approved,10094.37,0.18211817996280125,11.870906999704825,65.1824381406048,52376.98,0,1,0,0,0.49417192,Genuine,REVIEW,5763.433180420994
CLM001750,CUST011266,POL0294160,67,Male,North,Life,3926.08,78003.74,8064.88,Theft,823,39.075,No,Approved,7952.0,0.10339093997287822,2.054181269867145,19.868097440704215,69938.86,0,1,0,0,0.39075,Genuine,REVIEW,3151.3517869329453
CLM045166,CUST005814,POL0760524,65,Female,East,Home,4326.46,23293.75,49710.58,Property,535,48.440037,No,Approved,39260.9,2.134073732224309,11.489897052093397,5.384020654299358,-26416.83,0,1,1,0,0.48440036,Genuine,REVIEW,24079.822936112287
CLM037083,CUST009800,POL0274382,30,Female,North,Health,2486.17,82158.48,7872.47,Property,773,53.635906,No,Approved,4404.76,0.09582054098371831,3.1665051062477625,33.04620359830582,74286.01,0,0,0,0,0.5363591,Fraudulent,REVIEW,4222.470701434612
CLM030324,CUST002074,POL0200289,49,Male,North,Health,4254.86,31663.63,24706.67,Property,569,39.466423,No,Approved,20228.99,0.7802854568474934,5.806693992281767,7.441756015474071,6956.960000000003,0,0,1,0,0.39466423,Genuine,REVIEW,9750.838841074108
CLM047419,CUST008766,POL0677227,40,Male,West,Life,1692.36,92018.26,13733.6,Accident,481,46.23779,No,Approved,13491.4,0.14924863825940635,8.115058261835545,54.37274575149495,78284.65999999999,0,0,1,0,0.4623779,Genuine,REVIEW,6350.113207721711
CLM027201,CUST000218,POL0139858,49,Female,East,Life,4696.67,18023.32,2330.67,Medical,837,36.948902,No,Approved,1567.94,0.1293141330232166,0.49623882452886836,3.837467822946896,15692.65,0,0,0,0,0.369489,Genuine,REVIEW,861.156960605979
CLM011083,CUST008802,POL0183899,56,Female,West,Home,1146.01,26608.32,3225.7,Theft,547,51.786285,Yes,Under Review,2319.59,0.12122899904992122,2.8147223846214255,23.218226717044352,23382.62,0,0,1,0,0.51786286,Fraudulent,REVIEW,1670.4702158510684
CLM014191,CUST014297,POL0283489,68,Female,South,Life,3826.32,30825.85,35367.91,Theft,661,49.32203,No,Approved,34962.57,1.147345815281655,9.243322565807356,8.056265550189215,-4542.060000000005,0,1,0,0,0.4932203,Genuine,REVIEW,17444.171162264647
CLM043028,CUST018600,POL0008202,45,Female,East,Auto,4757.93,41490.75,13388.5,Accident,661,43.560883,No,Approved,10056.85,0.32268638190440035,2.8139337905349593,8.720336364763668,28102.25,0,0,0,0,0.43560883,Genuine,REVIEW,5832.148874387145
CLM010951,CUST013440,POL0038440,42,Male,North,Home,2026.15,60856.21,22261.11,Property,333,47.78883,No,Rejected,17450.83,0.3657984945168291,10.986901265947733,30.0353922463786,38595.1,0,0,1,0,0.4778883,Genuine,REVIEW,10638.323704889417
CLM021102,CUST015799,POL0898681,28,Female,East,Life,3238.35,87364.2,2352.2,Accident,756,54.678173,No,Rejected,1210.03,0.026924071873833902,0.7263575586332546,26.977998054564825,85012.0,1,0,0,0,0.5467817,Fraudulent,REVIEW,1286.1399587988853
CLM025022,CUST003444,POL0699154,67,Male,North,Home,926.6,42660.12,5578.96,Property,703,34.105732,Yes,Under Review,2934.33,0.13077694108689802,6.020893589466868,46.03941290740341,37081.16,0,1,0,0,0.34105733,Genuine,REVIEW,1902.7452038407325
CLM041625,CUST015282,POL0527789,19,Male,West,Home,1618.18,17538.16,14566.1,Property,735,48.137905,No,Approved,11795.17,0.8305375250311321,9.00153258599167,10.83820094179881,2972.0599999999995,1,0,0,0,0.48137906,Genuine,REVIEW,7011.815554085374
CLM038115,CUST018434,POL0520941,32,Female,North,Home,3848.52,46602.03,33120.91,Property,583,51.235355,No,Approved,23797.05,0.7107181811607779,8.606142101379232,12.109078295032896,13481.119999999995,0,0,1,0,0.51235354,Fraudulent,REVIEW,16969.615468863252
CLM014855,CUST014299,POL0600896,60,Female,North,Life,263.23,73935.19,26609.53,Theft,762,33.235096,No,Approved,23403.02,0.3599034505761059,101.0885157466854,280.87676176727575,47325.66,0,1,0,0,0.33235097,Genuine,REVIEW,8843.703088505268
CLM024290,CUST013405,POL0786006,71,Male,West,Home,2119.5,10831.03,18361.24,Theft,607,51.06582,No,Approved,10506.28,1.695244127289833,8.663005425807974,5.110181646614768,-7530.210000000001,0,1,0,0,0.5106582,Fraudulent,REVIEW,9376.31785181284
CLM010606,CUST011302,POL0303017,67,Female,West,Life,4127.17,88770.21,28911.22,Theft,526,48.95031,No,Approved,23570.58,0.32568606067283157,7.005095501275693,21.508736010389686,59858.990000000005,0,1,1,0,0.48950312,Genuine,REVIEW,14152.132260465027
CLM031038,CUST008281,POL0106080,63,Female,South,Home,430.22,38886.58,5744.76,Accident,837,42.28266,No,Approved,3590.64,0.14773117101066743,13.353075170842825,90.38766212635396,33141.82,0,1,0,0,0.42282662,Genuine,REVIEW,2429.0374417698386
CLM025178,CUST008973,POL0103918,68,Male,East,Life,2909.58,39898.82,12972.12,Theft,762,46.28306,Yes,Under Review,9261.69,0.32512540471121704,4.458416678695895,13.712913891352017,26926.699999999997,0,1,0,0,0.46283057,Genuine,REVIEW,6003.893736780882
CLM047328,CUST007172,POL0537352,48,Male,East,Auto,4286.54,70316.1,22601.54,Accident,718,50.65669,No,Rejected,14190.99,0.3214276673478762,5.272676797603662,16.403929509581154,47714.560000000005,0,0,0,0,0.5065669,Fraudulent,REVIEW,11449.191649215221
CLM037846,CUST003069,POL0749618,37,Female,West,Health,1341.86,72986.04,17206.63,Property,597,44.917576,No,Approved,13716.22,0.23575234387288313,12.82296960934822,54.391695109773,55779.40999999999,0,0,1,0,0.44917578,Genuine,REVIEW,7728.8013662678
CLM043930,CUST016853,POL0351493,69,Male,South,Life,3729.88,62532.23,37002.97,Accident,373,54.25342,Yes,Under Review,35903.11,0.5917423702944865,9.920686456400743,16.76521228564994,25529.260000000002,0,1,1,0,0.54253423,Fraudulent,REVIEW,20075.37791583419
CLM023603,CUST018947,POL0326805,25,Female,South,Auto,1385.37,45666.98,22283.57,Medical,530,53.331493,No,Rejected,13250.67,0.4879580388280547,16.084923161321527,32.96374253809452,23383.410000000003,1,0,1,0,0.53331494,Fraudulent,REVIEW,11884.160871374606
CLM002091,CUST009804,POL0614603,59,Male,West,Health,1615.76,85968.43,1258.24,Medical,387,44.37612,No,Approved,959.13,0.01463607047377741,0.7787295142842997,53.20618780016834,84710.18999999999,0,0,1,0,0.4437612,Genuine,REVIEW,558.3580919265747
CLM020997,CUST019173,POL0419694,44,Female,West,Health,4985.09,58272.52,46975.11,Theft,333,17.647554,No,Approved,41949.58,0.8061279999560685,9.423121749055683,11.689361676519379,11297.409999999996,0,0,1,0,0.17647554,Genuine,APPROVE,8289.957894579024
CLM011732,CUST016433,POL0842295,62,Male,West,Home,2110.64,48198.01,43462.94,Property,769,54.872696,Yes,Under Review,26897.39,0.9017579771446995,20.59230375620665,22.835732289732025,4735.07,0,1,0,0,0.548727,Fraudulent,REVIEW,23849.28763069749
CLM022958,CUST012987,POL0248999,58,Male,South,Home,2078.62,88984.01,21910.18,Property,618,56.799137,Yes,Under Review,18312.02,0.24622603544164848,10.540733756049688,42.809176280416814,67073.82999999999,0,0,0,0,0.5679914,Fraudulent,REVIEW,12444.79328492403
CLM011499,CUST008118,POL0559150,55,Female,North,Auto,2361.67,29604.7,25659.96,Accident,582,44.21197,No,Approved,17441.94,0.8667529142332129,10.865175913654321,12.535493951314113,3944.7400000000016,0,0,1,0,0.44211972,Genuine,REVIEW,11344.774268774985
CLM043474,CUST010467,POL0864745,20,Female,South,Auto,2600.85,11879.78,30484.84,Accident,820,49.367626,No,Approved,25377.3,2.5661114936471887,11.721106561316493,4.567652882711422,-18605.059999999998,1,0,0,0,0.49367625,Genuine,REVIEW,15049.641347105504
CLM035227,CUST014212,POL0309356,37,Male,West,Life,1063.12,17242.06,4053.56,Property,815,36.935623,No,Approved,2223.62,0.23509719836260862,3.8128903604484914,16.218357287982546,13188.500000000002,0,0,0,0,0.36935622,Genuine,REVIEW,1497.2075788760185
CLM028987,CUST008711,POL0850327,63,Female,North,Auto,2487.97,29999.07,30022.1,Theft,354,54.791756,Yes,Under Review,19337.44,1.000767690465071,12.066905951438322,12.057649408955896,-23.029999999998836,0,1,1,0,0.54791754,Fraudulent,REVIEW,16449.635322993992
CLM020473,CUST018286,POL0870170,27,Male,East,Auto,1909.65,32720.14,48259.75,Theft,627,41.965305,No,Approved,35463.34,1.4749249239153623,25.271515722776424,17.134103107899353,-15539.61,1,0,0,0,0.41965306,Genuine,REVIEW,20252.351668328047
CLM033846,CUST014995,POL0048959,56,Female,West,Life,4360.08,60220.67,35283.74,Accident,650,49.93219,No,Approved,25825.0,0.5859074633344331,8.092452432065466,13.811826847213812,24936.93,0,0,0,0,0.4993219,Fraudulent,REVIEW,17617.944369662404
CLM041067,CUST007751,POL0070704,58,Male,South,Health,3893.61,35714.3,17813.5,Theft,532,55.009426,Yes,Under Review,9060.31,0.49877780048887976,4.575060162676796,9.172541677260948,17900.800000000003,0,0,1,0,0.55009425,Fraudulent,REVIEW,9799.103866517544
CLM019726,CUST012019,POL0411805,63,Female,South,Auto,1927.7,64839.77,19149.61,Medical,643,54.705185,Yes,Under Review,17432.69,0.2953374140593034,9.93391606577787,33.63581988898687,45690.159999999996,0,1,0,0,0.54705185,Fraudulent,REVIEW,10475.829519466759
CLM043827,CUST014529,POL0090222,34,Female,West,Auto,2686.29,64869.31,4083.93,Medical,832,47.76315,No,Approved,3412.41,0.06295627315906396,1.5202863428743731,24.14829002080937,60785.38,0,0,0,0,0.4776315,Genuine,REVIEW,1950.613649792075
CLM026881,CUST006037,POL0033203,57,Female,North,Auto,934.34,14471.21,7515.36,Medical,695,43.922882,Yes,Under Review,5743.98,0.5193318319615291,8.043495943660766,15.488162767300981,6955.849999999999,0,0,0,0,0.4392288,Genuine,REVIEW,3300.9625763082504
CLM030652,CUST014835,POL0733470,37,Female,East,Life,3811.19,71333.37,711.77,Theft,416,43.11279,No,Rejected,369.2,0.009978078983230429,0.18675794174522917,18.716823354385376,70621.59999999999,0,0,1,0,0.4311279,Genuine,REVIEW,306.86390954375264
CLM044530,CUST014108,POL0825812,29,Female,South,Health,3717.9,79224.22,12336.59,Theft,462,51.632805,No,Approved,10218.88,0.15571740561156677,3.3181607896931062,21.308862529922806,66887.63,1,0,1,0,0.51632804,Fraudulent,REVIEW,6369.727295323014
CLM045446,CUST018758,POL0117645,61,Female,East,Auto,689.31,45336.27,12570.17,Property,772,54.26087,Yes,Under Review,6582.79,0.2772652006881025,18.235873554714136,65.77050964007486,32766.1,0,1,0,0,0.54260874,Fraudulent,REVIEW,6820.684079461098
CLM007450,CUST007266,POL0690098,57,Male,West,Health,3795.98,52008.82,25283.57,Theft,533,49.424,Yes,Under Review,15541.24,0.48614004316960086,6.660617284601078,13.701025822053857,26725.25,0,0,1,0,0.49424,Genuine,REVIEW,12496.151281384826
CLM037746,CUST000390,POL0130905,47,Male,East,Life,3457.32,45429.83,18952.98,Theft,679,45.12012,No,Approved,18445.22,0.4171924041978585,5.481986046995939,13.140186618536902,26476.850000000002,0,0,0,0,0.4512012,Genuine,REVIEW,8551.607328772545
CLM007619,CUST003036,POL0740988,75,Female,West,Home,1802.08,68875.98,2741.8,Theft,558,46.584347,No,Approved,1424.49,0.03980778204535167,1.5214640859451303,38.22026769066856,66134.18,0,1,1,0,0.46584347,Genuine,REVIEW,1277.249623042345
CLM039512,CUST000090,POL0119125,64,Female,South,Home,1962.33,46915.7,44820.91,Medical,430,38.4596,No,Approved,42744.28,0.9553499148472687,22.840658808661136,23.908160197316455,2094.7899999999936,0,1,1,0,0.384596,Genuine,REVIEW,17237.942262262106
CLM011443,CUST012765,POL0703751,56,Male,West,Home,1781.72,85284.24,35613.0,Accident,681,48.812614,No,Approved,30367.34,0.41758008279138087,19.987989134095145,47.86624160923153,49671.240000000005,0,0,0,0,0.48812616,Genuine,REVIEW,17383.636890292168
CLM021380,CUST015126,POL0090869,42,Male,South,Home,1180.26,48404.75,41065.9,Theft,437,45.574562,No,Approved,30923.6,0.8483857472665389,34.793943707318725,41.011938047548846,7338.8499999999985,0,0,1,0,0.45574564,Genuine,REVIEW,18715.604771596194
CLM005717,CUST008150,POL0288938,27,Male,East,Life,4070.93,38422.33,7098.89,Theft,580,49.519497,No,Approved,6193.87,0.18475948751676435,1.7438005566295665,9.438219276676337,31323.440000000002,1,0,1,0,0.49519497,Fraudulent,REVIEW,3515.3346316677334
CLM000398,CUST004855,POL0221265,49,Male,East,Auto,1577.28,29967.39,22129.75,Accident,803,50.49501,No,Approved,14708.32,0.7384610404843398,14.030324355853114,18.99941037735849,7837.639999999999,0,0,0,0,0.5049501,Fraudulent,REVIEW,11174.419611439109
CLM039556,CUST012329,POL0779407,75,Female,North,Life,1340.15,10375.22,5898.32,Medical,453,42.35738,No,Approved,3536.41,0.5685007161293929,4.40123866731336,7.741834869231055,4476.9,0,1,1,0,0.4235738,Genuine,REVIEW,2498.373768715858
CLM003877,CUST014147,POL0553704,67,Female,East,Home,1766.82,45860.03,14024.71,Medical,517,41.025482,No,Rejected,13052.92,0.30581554351359996,7.937826150937843,25.956254740154627,31835.32,0,1,1,0,0.4102548,Genuine,REVIEW,5753.704684185087
CLM029869,CUST004079,POL0110056,77,Male,North,Health,1148.22,93289.04,17323.45,Accident,364,48.044144,No,Approved,10594.42,0.18569651911950216,15.08722196094825,81.24666004772604,75965.59,0,1,1,0,0.48044142,Genuine,REVIEW,8322.9029393062
CLM037423,CUST008284,POL0887210,72,Male,West,Health,3973.76,98104.67,40670.55,Accident,773,39.200092,No,Approved,39892.67,0.4145628337570475,10.234777641327106,24.688121577548717,57434.119999999995,0,1,0,0,0.3920009,Genuine,REVIEW,15942.892757427693
CLM011685,CUST018505,POL0111907,53,Female,East,Auto,2030.44,75621.66,7107.31,Property,441,53.06674,Yes,Under Review,5762.49,0.09398510955723532,3.500379228147594,37.2439766750064,68514.35,0,0,1,0,0.53066736,Fraudulent,REVIEW,3771.6174670761825
CLM013867,CUST007947,POL0534503,54,Male,West,Life,4753.31,72511.02,2522.59,Theft,642,53.282093,No,Approved,1488.02,0.03478905689093879,0.5307017636131454,15.254847674567827,69988.43000000001,0,0,0,0,0.53282094,Fraudulent,REVIEW,1344.0887750792504
CLM039715,CUST009958,POL0667873,38,Female,West,Auto,2809.44,49970.57,18273.72,Medical,775,40.09597,No,Rejected,12553.0,0.3656896449250029,6.504399453271827,17.786665670026768,31696.85,0,0,0,0,0.4009597,Genuine,REVIEW,7327.025295406581
CLM036283,CUST012071,POL0356232,44,Female,East,Health,338.95,72809.02,28518.28,Medical,454,49.297962,No,Approved,25352.03,0.3916860850482536,84.13712937011358,214.8075527363918,44290.740000000005,0,0,1,0,0.49297962,Genuine,REVIEW,14058.930721291303
CLM044807,CUST018522,POL0380664,67,Female,South,Health,3469.01,72928.81,42807.01,Property,428,48.951633,Yes,Under Review,23909.24,0.5869698134386123,12.339834707884958,21.022946027829263,30121.799999999996,0,1,1,0,0.48951632,Genuine,REVIEW,20954.72991312802
CLM006969,CUST000242,POL0287476,76,Female,North,Auto,3546.0,78861.38,12886.57,Medical,360,53.36355,No,Approved,7171.82,0.16340786833808893,3.6341144952058655,22.239531866892275,65974.81,0,1,1,0,0.5336355,Fraudulent,REVIEW,6876.731187776327
CLM029416,CUST005947,POL0336388,75,Female,East,Life,4425.01,38267.58,37395.36,Theft,840,45.196453,No,Approved,22192.33,0.9772073384311211,8.45090971545827,8.648021134415515,872.2200000000012,0,1,0,0,0.45196453,Genuine,REVIEW,16901.376208176614
CLM037662,CUST002740,POL0282277,41,Female,North,Health,1517.14,46688.69,26794.8,Property,738,55.512512,Yes,Under Review,20867.15,0.5739034442816878,17.661389192823336,30.774147408940507,19893.890000000003,0,0,0,0,0.5551251,Fraudulent,REVIEW,14874.466493082045
CLM011033,CUST009235,POL0001645,53,Male,South,Health,4917.24,84187.03,19736.5,Property,592,49.40092,No,Approved,17999.06,0.23443634963723034,4.0137353474713455,17.12078930456923,64450.53,0,0,1,0,0.4940092,Genuine,REVIEW,9750.012511819601
CLM028346,CUST017962,POL0587988,73,Male,North,Home,4713.49,45675.71,3029.77,Theft,362,36.29777,No,Approved,2998.21,0.06633219275628119,0.642786979499267,9.690422595571434,42645.94,0,1,1,0,0.3629777,Genuine,REVIEW,1099.7389865657688
CLM007819,CUST006064,POL0415986,71,Female,South,Home,4945.91,55302.72,45652.05,Accident,821,33.42624,No,Approved,26737.51,0.8254937550992067,9.230262984971422,11.181505526788802,9650.669999999998,0,1,0,0,0.3342624,Genuine,REVIEW,15259.763837434353
CLM010085,CUST006078,POL0189975,76,Female,West,Home,1590.32,16404.54,16157.91,Theft,700,45.52004,No,Rejected,15472.56,0.9849657472870315,10.160162734543992,10.315244730620254,246.63000000000102,0,1,0,0,0.4552004,Genuine,REVIEW,7355.087158644497
CLM005673,CUST003783,POL0149986,36,Male,East,Auto,3317.0,64518.92,41660.83,Property,732,51.438683,No,Approved,26939.66,0.6457149313720689,12.559791980705457,19.450985830569792,22858.089999999997,0,0,0,0,0.51438683,Fraudulent,REVIEW,21429.78239193976
CLM000790,CUST009833,POL0632944,64,Female,West,Health,2602.88,71102.9,32949.98,Accident,349,49.23123,No,Approved,32476.62,0.4634126034240517,12.659046901893289,27.317010388492744,38152.91999999999,0,1,1,0,0.4923123,Genuine,REVIEW,16221.68083831072
CLM022873,CUST018324,POL0149892,32,Male,North,Home,2697.4,40619.73,45006.42,Accident,601,41.995777,No,Approved,25081.56,1.107994070861623,16.685111588937495,15.05884555497887,-4386.689999999995,0,0,0,0,0.4199578,Genuine,REVIEW,18900.79653492272
CLM023226,CUST012661,POL0373414,39,Female,East,Life,2965.57,59514.13,32757.35,Property,439,44.242214,No,Approved,24343.0,0.5504129859581246,11.045886625505382,20.068361225666564,26756.78,0,0,1,0,0.44242215,Genuine,REVIEW,14492.577266585826
CLM026275,CUST002552,POL0507959,32,Female,East,Life,2166.23,18658.82,26596.48,Medical,743,56.361725,No,Approved,19474.05,1.4254106101028896,12.277772905000853,8.613499028265696,-7937.66,0,0,0,0,0.5636172,Fraudulent,REVIEW,14990.234371032715
CLM026563,CUST003125,POL0601355,61,Female,South,Health,4423.77,12933.85,42493.8,Medical,581,39.724163,No,Approved,28752.65,3.2854718432639936,9.605788727714144,2.923716648921621,-29559.950000000004,0,1,1,0,0.39724162,Genuine,REVIEW,16880.306045848134
CLM041438,CUST015038,POL0872471,44,Male,North,Health,2002.4,58968.58,4405.49,Property,770,42.199547,No,Rejected,3142.32,0.07470910779944166,2.2001048741510187,29.44895125848981,54563.090000000004,0,0,0,0,0.42199546,Genuine,REVIEW,1859.0967834240198
CLM025006,CUST003937,POL0801416,32,Male,North,Health,3076.98,75642.58,35129.73,Theft,621,45.77819,No,Rejected,34788.1,0.46441739559914536,11.416951036405827,24.583383707401413,40512.85,0,0,0,0,0.4577819,Genuine,REVIEW,16081.754928671124
CLM011323,CUST003487,POL0723073,32,Male,North,Life,3507.27,76517.29,11072.43,Accident,555,49.19227,Yes,Under Review,8538.39,0.14470494185039748,3.1569939012394257,21.816766316821912,65444.85999999999,0,0,1,0,0.49192268,Genuine,REVIEW,5446.77940165937
CLM010633,CUST019773,POL0608067,53,Female,East,Life,1667.12,48339.64,47206.52,Property,615,45.613556,No,Approved,27764.39,0.9765591965517326,28.31620999088248,28.995897115984455,1133.1200000000026,0,0,0,0,0.45613557,Genuine,REVIEW,21532.572955262658
CLM011369,CUST005015,POL0362738,58,Female,East,Home,2761.5,10056.09,40401.45,Medical,814,42.73119,Yes,Under Review,39963.8,4.017610224252169,14.630255296034763,3.6415317762085824,-30345.359999999997,0,0,0,0,0.4273119,Genuine,REVIEW,17264.020252275466
CLM017758,CUST007542,POL0381176,49,Male,North,Auto,3190.33,45958.67,40936.72,Property,429,40.498383,No,Approved,25371.22,0.8907289962916682,12.831500189635555,14.405616346898283,5021.949999999997,0,0,1,0,0.40498382,Genuine,REVIEW,16578.70918373585
CLM020010,CUST013966,POL0631058,75,Male,North,Life,2295.54,92956.69,13556.41,Accident,758,47.313,No,Approved,11883.3,0.14583576502132337,5.9055429223624945,40.494476245240776,79400.28,0,1,0,0,0.47313,Genuine,REVIEW,6413.944096782207
CLM030846,CUST011302,POL0844892,50,Female,South,Life,2597.84,71495.14,19103.8,Property,650,46.50155,No,Approved,15199.06,0.2672041763957662,7.353724632771841,27.520994364549008,52391.34,0,0,0,0,0.4650155,Genuine,REVIEW,8883.563123875856
CLM032981,CUST019186,POL0408245,34,Male,East,Life,4986.65,41690.65,16630.85,Accident,573,35.923798,No,Approved,12829.82,0.39891078695103094,3.3350746493136674,8.360452407929172,25059.800000000003,0,0,1,0,0.35923797,Genuine,REVIEW,5974.432775440811
CLM030966,CUST011533,POL0576474,73,Male,West,Health,1296.21,79318.93,37861.64,Medical,661,39.011147,No,Approved,24459.01,0.47733422525997266,29.20949537497782,61.19296256007899,41457.28999999999,0,1,0,0,0.39011145,Genuine,REVIEW,14770.259142742158
CLM009207,CUST018593,POL0064993,45,Male,East,Auto,1327.57,52129.89,6831.83,Medical,681,42.059254,No,Approved,5544.55,0.131053988412406,5.146116588955762,39.26714975481519,45298.06,0,0,0,0,0.42059255,Genuine,REVIEW,2873.416776702404
CLM015800,CUST018258,POL0879666,30,Female,South,Life,4921.57,56819.42,14141.89,Property,393,49.51354,Yes,Under Review,11591.07,0.24889184014901947,2.8734509516272246,11.54497853327292,42677.53,0,0,1,0,0.49513537,Fraudulent,REVIEW,7002.149894044995
CLM047862,CUST012691,POL0573130,32,Male,North,Auto,4547.08,93668.16,42128.61,Accident,328,42.750397,No,Approved,37635.66,0.4497644663885786,9.264981042779102,20.599628772750865,51539.55,0,0,1,0,0.42750397,Genuine,REVIEW,18010.14816231519
CLM027058,CUST010370,POL0380698,57,Female,South,Auto,3407.74,46062.48,4504.89,Medical,412,45.526604,No,Approved,3159.37,0.09779955399709264,1.3219582479884031,13.517017143326663,41557.590000000004,0,0,1,0,0.45526603,Genuine,REVIEW,2050.9233797720076
CLM043714,CUST008326,POL0894398,48,Female,North,Health,4198.84,28419.04,20243.49,Theft,376,40.531445,No,Approved,17661.61,0.7123213873515785,4.82121014375399,6.768307437292204,8175.549999999999,0,0,1,0,0.40531445,Genuine,REVIEW,8204.978924245836
CLM010169,CUST009752,POL0899361,27,Male,West,Auto,1416.08,60542.03,2554.4,Medical,406,40.47619,No,Approved,2217.49,0.0421921762451639,1.8038528896672505,42.7532554657929,57987.63,1,0,1,0,0.40476188,Genuine,REVIEW,1033.9237478971481
CLM018656,CUST005145,POL0382285,57,Female,South,Health,1071.3,14101.12,38989.55,Accident,593,23.555994,No,Approved,36200.95,2.7649966811146918,36.39461402034911,13.162624848315133,-24888.43,0,0,1,0,0.23555994,Genuine,APPROVE,9184.376071810722
CLM007944,CUST016225,POL0494097,59,Male,North,Health,1896.48,81174.67,11240.49,Accident,619,46.43273,No,Rejected,6569.62,0.1384728758367604,5.927027967603138,42.80280836075255,69934.18,0,0,0,0,0.46432734,Genuine,REVIEW,5219.266769814491
CLM047981,CUST009912,POL0402686,74,Female,East,Life,1678.75,82109.15,29838.02,Accident,792,47.628586,No,Approved,16683.45,0.3633945790450882,17.773950856291883,48.910886075949364,52271.12999999999,0,1,0,0,0.47628585,Genuine,REVIEW,14211.426570058466
CLM017020,CUST005683,POL0045877,57,Female,North,Life,4557.9,81116.7,7687.73,Property,469,45.758644,No,Rejected,5961.65,0.09477370257912365,1.6866824634151694,17.796945961956165,73428.97,0,0,1,0,0.45758644,Genuine,REVIEW,3517.800982883274
CLM033151,CUST010842,POL0500274,77,Female,North,Health,1458.98,6694.6,40039.08,Theft,724,62.204216,Yes,Under Review,22732.44,5.980802437785678,27.443200043866263,4.588548163785659,-33344.48,0,1,0,0,0.6220422,Fraudulent,REVIEW,24905.99657266617
